PT,49.99,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650
0.611656,0.004102062,0.004101935,0.004039372,0.003978693,0.003919815,0.003862657,0.003807145,0.003753209,0.003700781,0.003649801,0.003600207,0.003551945,0.00350496,0.003459204,0.003414628,0.003371187,0.003328838,0.003287541,0.003247257,0.003207948,0.00316958,0.003132119,0.003095534,0.003059794,0.003024871,0.002990736,0.002957362,0.002924726,0.002892802,0.002861568,0.002831002,0.002801081,0.002771787,0.002743099,0.002714999,0.002687469,0.002660492,0.002634051,0.00260813,0.002582715,0.002557791,0.002533342,0.002509357,0.002485822,0.002462725,0.002440052,0.002417794,0.002395937,0.002374473,0.002353389,0.002332677,0.002312326,0.002292328,0.002272672,0.00225335,0.002234355,0.002215677,0.002197308,0.002179242,0.00216147,0.002143986,0.002126783,0.002109853,0.002093191,0.00207679,0.002060644,0.002044747,0.002029093,0.002013678,0.001998494,0.001983539,0.001968805,0.001954288,0.001939984,0.001925888,0.001911996,0.001898302,0.001884803,0.001871495,0.001858373,0.001845434,0.001832674,0.00182009,0.001807676,0.001795432,0.001783351,0.001771433,0.001759672,0.001748067,0.001736614,0.00172531,0.001714152,0.001703137,0.001692264,0.001681528,0.001670927,0.00166046,0.001650122,0.001639913,0.001629829,0.001619868,0.001610029,0.001600308,0.001590704,0.001581214,0.001571837,0.001562571,0.001553413,0.001544362,0.001535416,0.001526573,0.001517831,0.001509189,0.001500644,0.001492196,0.001483842,0.001475582,0.001467413,0.001459333,0.001451343,0.001443439,0.001435621
0.611657,0.004102069,0.004101942,0.004039379,0.0039787,0.003919821,0.003862663,0.003807151,0.003753215,0.003700788,0.003649807,0.003600213,0.003551951,0.003504966,0.00345921,0.003414634,0.003371193,0.003328844,0.003287546,0.003247262,0.003207953,0.003169585,0.003132125,0.003095539,0.003059799,0.003024876,0.00299074,0.002957367,0.002924731,0.002892807,0.002861573,0.002831006,0.002801086,0.002771791,0.002743104,0.002715003,0.002687473,0.002660496,0.002634055,0.002608135,0.002582719,0.002557795,0.002533347,0.002509361,0.002485826,0.002462729,0.002440056,0.002417798,0.002395941,0.002374477,0.002353393,0.002332681,0.00231233,0.002292331,0.002272676,0.002253354,0.002234358,0.00221568,0.002197312,0.002179245,0.002161474,0.00214399,0.002126786,0.002109856,0.002093194,0.002076793,0.002060647,0.00204475,0.002029097,0.002013681,0.001998498,0.001983542,0.001968808,0.001954292,0.001939988,0.001925892,0.001911999,0.001898305,0.001884806,0.001871498,0.001858376,0.001845437,0.001832677,0.001820093,0.001807679,0.001795435,0.001783354,0.001771436,0.001759675,0.00174807,0.001736617,0.001725313,0.001714155,0.00170314,0.001692266,0.001681531,0.00167093,0.001660462,0.001650125,0.001639916,0.001629832,0.001619871,0.001610031,0.001600311,0.001590707,0.001581217,0.00157184,0.001562574,0.001553416,0.001544365,0.001535419,0.001526575,0.001517834,0.001509191,0.001500647,0.001492199,0.001483845,0.001475584,0.001467415,0.001459336,0.001451345,0.001443441,0.001435623
0.7,0.004694668,0.004694522,0.004622911,0.004553457,0.004486065,0.004420643,0.004357106,0.004295373,0.004235367,0.004177018,0.004120256,0.004065019,0.004011245,0.003958876,0.003907858,0.00385814,0.003809672,0.003762408,0.003716303,0.003671314,0.003627403,0.00358453,0.003542659,0.003501756,0.003461787,0.00342272,0.003384525,0.003347174,0.003310639,0.003274893,0.00323991,0.003205667,0.003172141,0.003139309,0.00310715,0.003075643,0.003044769,0.003014508,0.002984843,0.002955757,0.002927232,0.002899252,0.002871803,0.002844868,0.002818434,0.002792486,0.002767012,0.002741999,0.002717434,0.002693305,0.002669601,0.002646311,0.002623423,0.002600929,0.002578816,0.002557077,0.002535701,0.002514679,0.002494003,0.002473664,0.002453655,0.002433966,0.002414591,0.002395522,0.002376752,0.002358274,0.002340081,0.002322167,0.002304524,0.002287148,0.002270032,0.00225317,0.002236557,0.002220187,0.002204055,0.002188155,0.002172484,0.002157035,0.002141805,0.002126788,0.00211198,0.002097377,0.002082974,0.002068768,0.002054755,0.00204093,0.00202729,0.002013831,0.002000549,0.001987442,0.001974505,0.001961735,0.00194913,0.001936686,0.001924399,0.001912267,0.001900288,0.001888457,0.001876773,0.001865233,0.001853834,0.001842573,0.001831448,0.001820457,0.001809597,0.001798865,0.001788261,0.00177778,0.001767422,0.001757183,0.001747063,0.001737058,0.001727168,0.001717389,0.001707721,0.001698161,0.001688707,0.001679358,0.001670112,0.001660967,0.001651921,0.001642974
0.8,0.0053655,0.005365334,0.005283476,0.005204087,0.005127055,0.005052276,0.004979653,0.004909092,0.004840506,0.004773814,0.004708938,0.004645803,0.004584342,0.004524488,0.004466178,0.004409353,0.004353958,0.004299938,0.004247243,0.004195826,0.004145639,0.004096639,0.004048785,0.004002036,0.003956355,0.003911706,0.003868054,0.003825365,0.003783609,0.003742755,0.003702774,0.003663639,0.003625322,0.003587799,0.003551044,0.003515036,0.00347975,0.003445166,0.003411263,0.00337802,0.00334542,0.003313443,0.003282071,0.003251288,0.003221077,0.003191422,0.003162309,0.003133722,0.003105647,0.003078071,0.00305098,0.003024363,0.002998205,0.002972496,0.002947225,0.002922379,0.002897949,0.002873924,0.002850295,0.00282705,0.002804182,0.002781681,0.002759538,0.002737744,0.002716293,0.002695175,0.002674382,0.002653909,0.002633746,0.002613887,0.002594326,0.002575055,0.002556068,0.00253736,0.002518923,0.002500752,0.002482841,0.002465186,0.002447779,0.002430617,0.002413694,0.002397004,0.002380544,0.002364309,0.002348293,0.002332493,0.002316904,0.002301523,0.002286344,0.002271364,0.002256579,0.002241985,0.002227579,0.002213356,0.002199315,0.00218545,0.002171759,0.002158238,0.002144885,0.002131696,0.002118668,0.002105799,0.002093085,0.002080523,0.002068112,0.002055847,0.002043727,0.00203175,0.002019911,0.00200821,0.001996644,0.001985211,0.001973907,0.001962731,0.001951682,0.001940756,0.001929951,0.001919267,0.0019087,0.001898248,0.001887911,0.001877685
0.9,0.006036374,0.006036187,0.005944079,0.005854751,0.005768076,0.005683937,0.005602225,0.005522834,0.005445666,0.00537063,0.005297637,0.005226605,0.005157455,0.005090114,0.00502451,0.004960578,0.004898255,0.004837479,0.004778194,0.004720347,0.004663884,0.004608756,0.004554918,0.004502324,0.004450931,0.004400699,0.004351588,0.004303562,0.004256585,0.004210623,0.004165643,0.004121614,0.004078507,0.004036292,0.003994943,0.003954432,0.003914735,0.003875827,0.003837685,0.003800287,0.003763611,0.003727636,0.003692342,0.00365771,0.003623723,0.003590361,0.003557608,0.003525447,0.003493862,0.003462839,0.003432362,0.003402416,0.003372989,0.003344066,0.003315635,0.003287684,0.0032602,0.003233171,0.003206588,0.003180437,0.00315471,0.003129396,0.003104485,0.003079968,0.003055834,0.003032076,0.003008685,0.002985651,0.002962968,0.002940627,0.00291862,0.00289694,0.00287558,0.002854533,0.002833791,0.002813349,0.0027932,0.002773337,0.002753755,0.002734447,0.002715408,0.002696633,0.002678115,0.00265985,0.002641832,0.002624057,0.00260652,0.002589215,0.002572139,0.002555286,0.002538653,0.002522235,0.002506028,0.002490028,0.002474231,0.002458633,0.00244323,0.00242802,0.002412997,0.00239816,0.002383503,0.002369025,0.002354722,0.00234059,0.002326627,0.002312829,0.002299194,0.002285719,0.002272402,0.002259238,0.002246226,0.002233363,0.002220646,0.002208074,0.002195643,0.002183351,0.002171196,0.002159176,0.002147288,0.00213553,0.0021239,0.002112397
1,0.00670729,0.006707082,0.00660472,0.006505448,0.006409127,0.006315627,0.006224823,0.0061366,0.006050848,0.005967466,0.005886355,0.005807423,0.005730584,0.005655754,0.005582856,0.005511816,0.005442563,0.005375031,0.005309156,0.005244877,0.005182137,0.005120882,0.005061059,0.005002619,0.004945513,0.004889698,0.004835129,0.004781765,0.004729566,0.004678496,0.004628517,0.004579595,0.004531697,0.00448479,0.004438845,0.004393832,0.004349723,0.004306492,0.004264111,0.004222557,0.004181804,0.004141831,0.004102616,0.004064136,0.004026371,0.003989301,0.003952909,0.003917174,0.00388208,0.003847609,0.003813745,0.003780471,0.003747774,0.003715637,0.003684047,0.00365299,0.003622451,0.00359242,0.003562882,0.003533826,0.00350524,0.003477113,0.003449434,0.003422192,0.003395377,0.003368979,0.003342988,0.003317395,0.003292192,0.003267368,0.003242916,0.003218827,0.003195093,0.003171707,0.003148661,0.003125947,0.003103559,0.003081489,0.003059731,0.003038278,0.003017123,0.002996262,0.002975686,0.002955392,0.002935372,0.002915622,0.002896136,0.002876908,0.002857934,0.002839209,0.002820728,0.002802485,0.002784478,0.0027667,0.002749147,0.002731816,0.002714702,0.002697801,0.00268111,0.002664623,0.002648339,0.002632252,0.002616359,0.002600657,0.002585142,0.002569812,0.002554662,0.00253969,0.002524892,0.002510266,0.002495808,0.002481515,0.002467386,0.002453416,0.002439604,0.002425947,0.002412441,0.002399085,0.002385876,0.002372812,0.00235989,0.002347108
2,0.013418729,0.013418312,0.01321319,0.013014296,0.012821345,0.012634068,0.012452216,0.012275553,0.012103857,0.011936918,0.011774539,0.011616535,0.01146273,0.011312956,0.011167056,0.011024882,0.01088629,0.010751147,0.010619325,0.010490702,0.010365163,0.010242597,0.0101229,0.010005973,0.009891719,0.009780047,0.009670872,0.00956411,0.009459681,0.009357511,0.009257525,0.009159655,0.009063835,0.008969999,0.008878088,0.008788043,0.008699807,0.008613326,0.008528548,0.008445424,0.008363905,0.008283945,0.008205501,0.008128529,0.008052988,0.007978838,0.007906043,0.007834563,0.007764366,0.007695415,0.007627678,0.007561124,0.007495722,0.007431441,0.007368254,0.007306133,0.007245051,0.007184982,0.0071259,0.007067783,0.007010606,0.006954347,0.006898984,0.006844496,0.006790862,0.006738062,0.006686077,0.006634887,0.006584476,0.006534826,0.006485918,0.006437737,0.006390267,0.006343492,0.006297397,0.006251967,0.006207188,0.006163046,0.006119527,0.006076618,0.006034308,0.005992582,0.00595143,0.005910839,0.005870797,0.005831295,0.005792321,0.005753865,0.005715915,0.005678464,0.005641499,0.005605013,0.005568996,0.005533439,0.005498333,0.00546367,0.005429441,0.005395638,0.005362254,0.00532928,0.005296709,0.005264534,0.005232748,0.005201343,0.005170313,0.005139651,0.00510935,0.005079405,0.005049809,0.005020555,0.004991639,0.004963054,0.004934794,0.004906855,0.004879229,0.004851914,0.004824902,0.00479819,0.004771772,0.004745643,0.004719798,0.004694234
3,0.020134341,0.020133715,0.019825427,0.019526556,0.019236661,0.018955333,0.018682188,0.018416866,0.018159029,0.017908359,0.017664557,0.01742734,0.01719644,0.016971607,0.016752602,0.016539198,0.016331182,0.016128349,0.015930509,0.015737476,0.015549077,0.015365145,0.015185524,0.015010062,0.014838616,0.01467105,0.014507231,0.014347036,0.014190345,0.014037045,0.013887025,0.013740181,0.013596414,0.013455628,0.01331773,0.013182632,0.01305025,0.012920502,0.012793311,0.012668602,0.012546302,0.012426342,0.012308656,0.01219318,0.012079851,0.011968611,0.011859402,0.011752168,0.011646858,0.011543419,0.011441802,0.011341959,0.011243844,0.011147413,0.011052622,0.010959431,0.010867798,0.010777685,0.010689055,0.010601871,0.010516099,0.010431703,0.010348652,0.010266913,0.010186455,0.010107249,0.010029265,0.009952476,0.009876854,0.009802373,0.009729007,0.009656732,0.009585522,0.009515355,0.009446208,0.009378059,0.009310887,0.00924467,0.009179388,0.009115022,0.009051553,0.008988962,0.00892723,0.008866341,0.008806276,0.00874702,0.008688557,0.008630869,0.008573943,0.008517763,0.008462315,0.008407584,0.008353556,0.008300218,0.008247557,0.008195561,0.008144216,0.00809351,0.008043432,0.007993969,0.007945112,0.007896848,0.007849167,0.007802058,0.007755512,0.007709518,0.007664066,0.007619146,0.007574751,0.00753087,0.007487494,0.007444615,0.007402225,0.007360314,0.007318876,0.007277901,0.007237383,0.007197314,0.007157685,0.007118491,0.007079724,0.007041377
4,0.026854154,0.026853317,0.026441448,0.02604224,0.025655088,0.02527943,0.024914745,0.024560545,0.024216372,0.023881795,0.023556411,0.023239839,0.022931719,0.022631711,0.022339495,0.022054767,0.02177724,0.02150664,0.021242708,0.0209852,0.02073388,0.020488528,0.020248931,0.020014888,0.019786207,0.019562705,0.019344206,0.019130544,0.018921559,0.018717098,0.018517016,0.018321174,0.018129436,0.017941676,0.017757769,0.0175776,0.017401053,0.017228022,0.017058401,0.016892091,0.016728995,0.016569022,0.016412082,0.016258089,0.016106961,0.015958619,0.015812986,0.015669989,0.015529557,0.01539162,0.015256114,0.015122975,0.01499214,0.014863551,0.01473715,0.014612882,0.014490693,0.014370531,0.014252347,0.014136091,0.014021717,0.01390918,0.013798436,0.013689442,0.013582157,0.01347654,0.013372555,0.013270162,0.013169326,0.013070011,0.012972183,0.012875809,0.012780857,0.012687296,0.012595095,0.012504224,0.012414656,0.012326362,0.012239315,0.01215349,0.01206886,0.0119854,0.011903087,0.011821898,0.011741808,0.011662797,0.011584842,0.011507923,0.011432018,0.011357108,0.011283174,0.011210196,0.011138157,0.011067037,0.01099682,0.010927489,0.010859027,0.010791417,0.010724644,0.010658692,0.010593547,0.010529193,0.010465616,0.010402803,0.010340739,0.010279412,0.010218807,0.010158914,0.010099718,0.010041208,0.009983373,0.009926199,0.009869678,0.009813796,0.009758543,0.009703909,0.009649884,0.009596457,0.009543618,0.009491358,0.009439667,0.009388536
