PT,49.99,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650
0.611656,9.470078539,9.470136531,9.49891996,9.527288216,9.555255101,9.582833737,9.610036612,9.636875618,9.663362087,9.689506827,9.715320152,9.740811909,9.765991504,9.790867932,9.815449795,9.839745327,9.863762412,9.887508605,9.910991152,9.934217,9.957192822,9.979925022,10.00241976,10.02468295,10.04672028,10.06853725,10.09013912,10.11153098,10.13271773,10.1537041,10.17449466,10.1950938,10.21550578,10.23573471,10.25578456,10.27565918,10.29536229,10.31489748,10.33426825,10.35347796,10.3725299,10.39142724,10.41017305,10.42877033,10.44722197,10.46553079,10.48369953,10.50173083,10.5196273,10.53739142,10.55502566,10.57253238,10.5899139,10.60717247,10.62431028,10.64132947,10.65823211,10.67502024,10.69169583,10.7082608,10.72471704,10.74106637,10.75731059,10.77345143,10.7894906,10.80542976,10.82127054,10.83701452,10.85266324,10.86821821,10.88368093,10.89905281,10.91433529,10.92952973,10.94463749,10.95965987,10.97459818,10.98945367,11.00422758,11.0189211,11.03353543,11.04807171,11.06253107,11.07691462,11.09122345,11.10545861,11.11962113,11.13371204,11.14773233,11.16168297,11.17556492,11.18937911,11.20312645,11.21680784,11.23042416,11.24397627,11.257465,11.2708912,11.28425565,11.29755917,11.31080252,11.32398646,11.33711175,11.35017912,11.36318927,11.37614292,11.38904076,11.40188346,11.41467168,11.42740608,11.44008729,11.45271594,11.46529264,11.477818,11.4902926,11.50271704,11.51509186,11.52741764,11.53969493,11.55192425,11.56410614,11.57624112
0.611657,9.470077783,9.470135776,9.498919205,9.527287461,9.555254346,9.582832982,9.610035857,9.636874863,9.663361332,9.689506073,9.715319398,9.740811154,9.76599075,9.790867178,9.815449041,9.839744572,9.863761657,9.887507851,9.910990397,9.934216246,9.957192067,9.979924267,10.002419,10.02468219,10.04671953,10.06853649,10.09013836,10.11153022,10.13271698,10.15370335,10.1744939,10.19509304,10.21550502,10.23573395,10.25578381,10.27565843,10.29536153,10.31489673,10.33426749,10.35347721,10.37252915,10.39142648,10.4101723,10.42876958,10.44722122,10.46553004,10.48369877,10.50173008,10.51962654,10.53739067,10.5550249,10.57253163,10.58991315,10.60717172,10.62430953,10.64132871,10.65823136,10.67501949,10.69169507,10.70826005,10.72471628,10.74106562,10.75730983,10.77345067,10.78948985,10.80542901,10.82126979,10.83701376,10.85266248,10.86821746,10.88368017,10.89905206,10.91433453,10.92952898,10.94463673,10.95965912,10.97459743,10.98945292,11.00422682,11.01892035,11.03353467,11.04807095,11.06253031,11.07691387,11.09122269,11.10545785,11.11962038,11.13371129,11.14773158,11.16168222,11.17556417,11.18937835,11.20312569,11.21680709,11.2304234,11.24397551,11.25746425,11.27089044,11.2842549,11.29755841,11.31080176,11.32398571,11.337111,11.35017836,11.36318852,11.37614217,11.38904,11.4018827,11.41467092,11.42740532,11.44008653,11.45271518,11.46529189,11.47781725,11.49029185,11.50271628,11.51509111,11.52741689,11.53969417,11.55192349,11.56410539,11.57624037
0.7,9.407756356,9.40781436,9.436603352,9.464976518,9.492947753,9.520530251,9.547736562,9.574578632,9.601067838,9.62721503,9.653030552,9.678524283,9.703705656,9.728583687,9.753166997,9.777463839,9.801482111,9.825229383,9.848712911,9.871939653,9.894916289,9.917649235,9.940144653,9.962408468,9.984446379,10.00626387,10.02786623,10.04925854,10.07044571,10.09143247,10.11222338,10.13282285,10.15323514,10.17346436,10.19351448,10.21338935,10.23309269,10.2526281,10.27199907,10.29120898,10.3102611,10.3291586,10.34790458,10.36650201,10.38495379,10.40326275,10.42143161,10.43946304,10.45735961,10.47512385,10.49275819,10.51026501,10.52764662,10.54490528,10.56204317,10.57906244,10.59596516,10.61275336,10.62942902,10.64599406,10.66245036,10.67879976,10.69504403,10.71118493,10.72722416,10.74316337,10.7590042,10.77474822,10.79039699,10.80595201,10.82141477,10.8367867,10.85206921,10.86726369,10.88237149,10.89739391,10.91233225,10.92718778,10.94196171,10.95665527,10.97126962,10.98580593,11.00026532,11.0146489,11.02895776,11.04319294,11.05735549,11.07144643,11.08546674,11.0994174,11.11329937,11.12711358,11.14086094,11.15454235,11.16815869,11.18171082,11.19519957,11.20862578,11.22199026,11.23529379,11.24853716,11.26172112,11.27484642,11.2879138,11.30092397,11.31387764,11.32677549,11.3396182,11.35240643,11.36514084,11.37782207,11.39045073,11.40302744,11.41555281,11.42802743,11.44045187,11.45282671,11.4651525,11.47742979,11.48965912,11.50184103,11.51397602
0.8,9.346062956,9.346120974,9.37491627,9.403295,9.43127116,9.458858031,9.486068233,9.512913772,9.539406078,9.565556044,9.591374055,9.616870021,9.642053406,9.666933251,9.691518201,9.715816525,9.739836142,9.763584635,9.787069272,9.810297026,9.833274586,9.856008376,9.878504566,9.90076909,9.922807653,9.944625746,9.966228655,9.987621475,10.00880911,10.02979631,10.05058762,10.07118747,10.09160011,10.11182965,10.13188007,10.15175523,10.17145883,10.19099449,10.21036569,10.22957582,10.24862814,10.26752584,10.286272,10.3048696,10.32332154,10.34163065,10.35979966,10.37783122,10.39572792,10.41349228,10.43112674,10.44863367,10.46601539,10.48327415,10.50041214,10.5174315,10.53433431,10.55112259,10.56779833,10.58436344,10.60081982,10.61716928,10.63341362,10.64955459,10.66559388,10.68153315,10.69737404,10.71311811,10.72876693,10.74432201,10.75978481,10.77515679,10.79043935,10.80563387,10.82074171,10.83576417,10.85070255,10.86555811,10.88033209,10.89502568,10.90964007,10.92417641,10.93863583,10.95301944,10.96732833,10.98156354,10.99572612,11.00981708,11.02383742,11.03778811,11.0516701,11.06548434,11.07923172,11.09291315,11.10652951,11.12008166,11.13357044,11.14699667,11.16036116,11.17366471,11.1869081,11.20009208,11.2132174,11.22628479,11.23929498,11.25224866,11.26514653,11.27798925,11.29077751,11.30351193,11.31619317,11.32882184,11.34139857,11.35392395,11.36639858,11.37882304,11.39119789,11.40352369,11.41580099,11.42803034,11.44021225,11.45234725
0.9,9.291637807,9.291695838,9.320497448,9.348881747,9.376862835,9.404454081,9.431668175,9.458517184,9.48501259,9.511165331,9.53698583,9.562484032,9.58766943,9.61255109,9.637137678,9.661437486,9.685458448,9.709208161,9.732693909,9.755922675,9.778901158,9.801635792,9.824132755,9.846397988,9.868437202,9.890255894,9.911859356,9.933252685,9.954440796,9.975428425,9.996220145,10.01682037,10.03723335,10.05746322,10.07751395,10.09738938,10.11709325,10.13662916,10.15600059,10.17521093,10.19426346,10.21316136,10.23190769,10.25050546,10.26895757,10.28726683,10.30543598,10.32346768,10.34136451,10.359129,10.37676357,10.39427061,10.41165243,10.42891129,10.44604938,10.46306883,10.47997173,10.49676009,10.51343591,10.5300011,10.54645755,10.56280708,10.57905149,10.59519252,10.61123187,10.62717121,10.64301215,10.65875628,10.67440515,10.68996027,10.70542313,10.72079515,10.73607776,10.75127232,10.7663802,10.78140271,10.79634113,10.81119673,10.82597074,10.84066436,10.85527879,10.86981516,10.88427462,10.89865826,10.91296717,10.92720241,10.94136502,10.95545601,10.96947638,10.98342709,10.99730911,11.01112337,11.02487077,11.03855223,11.05216861,11.06572078,11.07920958,11.09263583,11.10600034,11.11930391,11.13254732,11.14573131,11.15885665,11.17192407,11.18493427,11.19788797,11.21078585,11.22362859,11.23641685,11.24915129,11.26183254,11.27446123,11.28703798,11.29956337,11.31203801,11.32446248,11.33683734,11.34916315,11.36144047,11.37366982,11.38585175,11.39798676
1,9.242945947,9.243003991,9.271811925,9.300201797,9.328187817,9.355783439,9.383001427,9.409853906,9.436352414,9.46250793,9.488330918,9.513831357,9.539018767,9.563902242,9.58849047,9.612791762,9.636814068,9.660565002,9.684051861,9.707281639,9.730261046,9.752996523,9.77549426,9.797760201,9.819800066,9.841619357,9.863223371,9.88461721,9.905805792,9.926793857,9.947585981,9.968186578,9.988599913,10.0088301,10.02888113,10.04875685,10.06846099,10.08799714,10.10736881,10.12657937,10.1456321,10.16453018,10.1832767,10.20187464,10.22032691,10.23863632,10.25680562,10.27483745,10.29273442,10.31049902,10.32813371,10.34564087,10.3630228,10.38028175,10.39741994,10.41443948,10.43134246,10.44813091,10.46480681,10.48137208,10.4978286,10.5141782,10.53042268,10.54656377,10.56260318,10.57854258,10.59438357,10.61012776,10.62577669,10.64133186,10.65679476,10.67216683,10.68744948,10.70264409,10.71775201,10.73277456,10.74771302,10.76256866,10.7773427,10.79203636,10.80665082,10.82118723,10.83564672,10.85003039,10.86433933,10.8785746,10.89273724,10.90682826,10.92084865,10.93479939,10.94868143,10.96249571,10.97624314,10.98992462,11.00354103,11.01709322,11.03058203,11.04400831,11.05737284,11.07067643,11.08391985,11.09710387,11.11022922,11.12329665,11.13630687,11.14926058,11.16215848,11.17500124,11.18778952,11.20052397,11.21320524,11.22583394,11.2384107,11.2509361,11.26341076,11.27583524,11.28821011,11.30053594,11.31281326,11.32504263,11.33722456,11.34935958
2,8.922386253,8.922444434,8.951316329,8.979762304,9.007797838,9.035437341,9.062694337,9.08958158,9.116111137,9.142294441,9.168142348,9.193665172,9.218872731,9.243774372,9.26837901,9.292695149,9.316730914,9.340494069,9.363992043,9.387231947,9.410220596,9.432964521,9.455469993,9.477743028,9.499789409,9.521614695,9.543224233,9.56462317,9.585816463,9.606808891,9.627605058,9.648209409,9.668626234,9.688859675,9.708913734,9.728792282,9.748499059,9.768037689,9.787411675,9.806624413,9.825679192,9.844579201,9.863327531,9.881927182,9.900381063,9.918692,9.936862736,9.954895939,9.972794197,9.99056003,10.00819589,10.02570415,10.04308713,10.0603471,10.07748624,10.09450669,10.11141055,10.12819983,10.14487652,10.16144255,10.1778998,10.19425011,10.21049525,10.22663699,10.24267701,10.258617,10.27445857,10.2902033,10.30585275,10.32140843,10.33687182,10.35224436,10.36752747,10.38272251,10.39783085,10.41285381,10.42779266,10.44264868,10.45742309,10.4721171,10.4867319,10.50126864,10.51572845,10.53011243,10.54442167,10.55865723,10.57282015,10.58691144,10.6009321,10.61488309,10.62876539,10.64257991,10.65632757,10.67000928,10.6836259,10.69717831,10.71066733,10.7240938,10.73745853,10.75076231,10.76400592,10.77719011,10.79031565,10.80338324,10.81639363,10.8293475,10.84224556,10.85508847,10.86787689,10.88061149,10.8932929,10.90592174,10.91849862,10.93102416,10.94349894,10.95592354,10.96829854,10.98062448,10.99290192,11.0051314,11.01731344,11.02944856
3,8.734595045,8.734653368,8.763591053,8.792094036,8.820179558,8.847863207,8.875159373,8.90208149,8.928642176,8.954853331,8.980726206,9.006271458,9.031499201,9.05641904,9.081040114,9.105371125,9.129420368,9.153195761,9.176704866,9.19995491,9.222952812,9.245705196,9.268218411,9.290498548,9.312551452,9.334382739,9.355997807,9.377401846,9.398599856,9.419596649,9.440396864,9.461004972,9.48142529,9.501661982,9.521719074,9.541600451,9.561309875,9.580850981,9.600227289,9.619442205,9.638499031,9.657400966,9.676151109,9.694752469,9.713207964,9.731520426,9.749692606,9.767727174,9.785626728,9.803393789,9.821030812,9.838540183,9.855924223,9.873185193,9.890325291,9.90734666,9.924251387,9.941041504,9.957718993,9.974285785,9.990743764,10.00709476,10.02334058,10.03948296,10.0555236,10.07146418,10.08730632,10.1030516,10.11870158,10.13425776,10.14972164,10.16509465,10.18037821,10.19557369,10.21068245,10.22570581,10.24064506,10.25550145,10.27027623,10.2849706,10.29958574,10.31412281,10.32858294,10.34296723,10.35727677,10.37151262,10.38567582,10.39976738,10.4137883,10.42773956,10.4416221,10.45543686,10.46918476,10.48286669,10.49648353,10.51003615,10.52352538,10.53695206,10.55031698,10.56362095,10.57686474,10.59004912,10.60317482,10.61624259,10.62925314,10.64220718,10.65510539,10.66794845,10.68073702,10.69347177,10.70615331,10.71878229,10.73135931,10.74388498,10.75635988,10.76878461,10.78115972,10.79348578,10.80576333,10.81799292,10.83017507,10.8423103
4,8.601158112,8.601216585,8.630222627,8.658783866,8.686920009,8.714648145,8.741983681,8.768940797,8.795532701,8.821771772,8.847669668,8.873237392,8.898485355,8.923423422,8.948060959,8.972406864,8.996469607,9.020257256,9.043777506,9.067037704,9.090044871,9.112805724,9.135326692,9.157613939,9.179673373,9.201510668,9.22313127,9.244540417,9.265743148,9.28674431,9.307548575,9.328160443,9.348584257,9.368824204,9.388884329,9.408768539,9.42848061,9.448024194,9.467402824,9.48661992,9.505678794,9.524582655,9.543334613,9.561937683,9.580394793,9.598708781,9.616882404,9.634918339,9.652819188,9.670587478,9.688225669,9.705736149,9.723121245,9.740383219,9.757524275,9.774546558,9.791452157,9.808243108,9.824921394,9.841488948,9.857947656,9.874299356,9.890545841,9.906688861,9.922730123,9.938671293,9.954513998,9.970259827,9.985910331,10.00146702,10.01693139,10.03230487,10.04758888,10.0627848,10.07789398,10.09291775,10.10785738,10.12271416,10.1374893,10.15218403,10.16679951,10.18133691,10.19579736,10.21018196,10.2244918,10.23872794,10.25289142,10.26698326,10.28100444,10.29495595,10.30883874,10.32265374,10.33640187,10.35008403,10.3637011,10.37725393,10.39074337,10.40417024,10.41753536,10.43083952,10.4440835,10.45726806,10.47039394,10.48346187,10.49647259,10.50942678,10.52232515,10.53516836,10.54795709,10.56069197,10.57337366,10.58600277,10.59857993,10.61110572,10.62358075,10.6360056,10.64838083,10.66070701,10.67298468,10.68521437,10.69739663,10.70953197
